season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2019,15302,285,656,221.37,17,61,502
2019,14097,286,665,222.38,17,91,791
2019,13662,287,384,222.92,10,86,758
2019,12785,288,746,224.87,19,56,789
2019,13133,289,822,224.93,21,109,805
2019,13679,290,637,225.05,16,50,690
2019,14858,291,739,225.78,19,67,549
2019,9925,292,588,226.3,15,56,807
2019,13246,293,550,227.12,14,23,573
2019,12317,294,613,227.58,16,49,725
2019,15268,295,517,227.85,13,108,542
2019,14072,296,521,229.88,13,52,927
2019,15301,297,407,229.93,10,55,523
2019,14857,298,540,230.12,14,67,651
2019,14807,299,579,231.81,15,23,647
2019,13880,300,593,232.62,15,52,746
2019,15272,301,489,232.9,12,100,701
2019,12150,302,436,236.39,11,26,801
2019,15260,303,403,236.5,10,30,774
2019,15275,304,429,237.51,11,50,683
2019,9075,305,483,239,12,57,924
2019,13377,306,408,241.69,10,69,736
2019,13863,307,443,244.28,11,85,987
2019,14850,308,434,245.3,11,100,908
2019,13488,309,450,246.48,11,72,745
