season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2016,505,214,5627,191,86,61,355
2016,11186,215,4420,191.71,67,99,583
2016,12098,216,4483,191.85,68,38,497
2016,10696,217,4265,192.21,65,48,525
2016,12640,218,3022,192.39,46,76,436
2016,11675,219,4478,193.37,68,7,479
2016,523,220,5525,193.38,84,39,356
2016,11945,221,1074,193.45,16,51,688
2016,10432,222,2562,193.46,39,38,664
2016,12731,223,1463,193.92,22,30,561
2016,510,224,5275,196.04,80,37,354
2016,11228,225,4310,197.12,65,96,450
2016,513,226,5042,197.17,77,69,328
2016,10689,227,4039,197.6,61,103,643
2016,12211,228,1892,198,28,63,543
2016,7422,229,3328,198.07,50,86,531
2016,12887,230,1093,198.35,16,60,444
2016,12676,231,2622,198.82,40,31,471
2016,11870,232,2180,199.25,33,82,580
2016,10080,233,3820,199.36,58,36,543
2016,9087,234,2900,199.69,44,54,497
2016,518,235,5286,200.7,80,73,320
2016,10725,236,2373,201.66,36,90,561
2016,12678,237,1577,201.93,24,99,521
2016,12643,238,1916,202.91,29,25,419
2016,12635,239,1242,203.04,19,27,549
2016,12628,240,1071,203.72,16,39,414
2016,501,241,4845,203.96,74,102,358
2016,9822,242,3519,204,53,96,537
2016,12611,243,2964,204.43,45,19,412
2016,12610,244,2161,204.82,33,18,465
2016,12651,245,2322,205.22,35,73,520
2016,12669,246,2035,205.4,31,32,535
2016,12655,247,2288,205.54,35,47,441
2016,11076,248,3940,205.55,60,62,541
2016,12677,249,1533,205.63,23,68,540
2016,12612,250,1668,205.93,25,17,523
2016,509,251,4608,206.6,70,36,344
2016,9269,252,1820,206.93,27,55,579
2016,12179,253,2370,207.21,36,98,631
2016,9843,254,3347,207.98,51,28,511
2016,9817,255,2708,208.35,41,43,606
2016,11785,256,3211,208.42,49,19,470
2016,12184,257,2925,208.83,44,39,597
2016,9196,258,3309,209.9,50,88,632
2016,12660,259,1048,210.27,16,86,482
2016,12675,260,736,211.48,11,82,462
2016,12639,261,1268,212.18,19,72,551
2016,12161,262,2496,212.62,38,110,592
2016,9308,263,2272,212.79,34,43,566
2016,517,264,4519,212.85,69,29,331
2016,12391,265,952,214.28,14,55,597
2016,10262,266,1712,214.44,26,76,598
2016,10812,267,1278,214.71,19,103,566
2016,520,268,4334,214.75,66,109,335
2016,12110,269,1998,215.23,30,92,658
2016,12257,270,1746,217.27,26,70,524
2016,9429,271,715,217.86,10,79,537
2016,12206,272,788,218.35,12,119,599
2016,10297,273,984,218.36,15,5,612
2016,503,274,4218,219.1,64,55,353
2016,531,275,4325,219.11,66,113,349
2016,9467,276,2168,219.15,33,88,559
2016,12264,277,1111,220,17,43,646
2016,9176,278,1516,221.53,23,90,660
2016,12319,279,1252,221.53,19,55,572
2016,11175,280,1138,222.56,17,42,567
2016,10973,281,1153,222.89,17,22,627
2016,11180,282,716,223.23,10,122,581
2016,11696,283,1221,223.5,18,112,577
2016,502,284,3886,223.72,59,69,342
2016,11409,285,696,223.88,10,112,564
2016,525,286,3947,224.28,60,105,334
2016,12208,287,930,224.56,14,120,601
2016,530,288,1962,225.4,30,4,358
2016,522,289,3607,226.72,55,76,328
2016,521,290,3212,226.94,49,72,345
2016,516,291,2900,227.6,44,32,353
2016,12471,292,959,227.89,14,84,621
2016,10318,293,722,229.37,11,150,626
2016,526,294,1994,230.42,30,44,357
2016,507,295,974,231.64,14,40,351
2016,508,296,1846,231.67,28,96,341
2016,514,297,1482,231.88,22,131,352
