season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2019,13620,159,2879,150.07,83,16,476
2019,13134,160,831,150.42,23,72,398
2019,14223,161,2764,150.56,79,33,365
2019,12141,162,1117,151.14,32,15,451
2019,13768,163,2902,151.51,83,49,430
2019,524,164,2578,151.79,74,9,351
2019,13674,165,2150,151.83,62,46,442
2019,12391,166,2708,152.05,78,39,382
2019,12956,167,2518,152.96,72,47,556
2019,14137,168,1882,153.49,54,42,386
2019,11248,169,2786,153.65,80,23,372
2019,10699,170,1257,153.86,36,21,407
2019,11657,171,2539,155.04,73,36,455
2019,14058,172,887,155.47,25,47,403
2019,12184,173,2718,155.97,78,54,429
2019,12176,174,2606,156.99,75,35,429
2019,14112,175,1301,157.61,37,63,414
2019,11761,176,1674,158.14,48,21,464
2019,8359,177,2536,158.86,73,37,569
2019,12205,178,2281,159.69,65,48,539
2019,10723,179,2720,160.02,78,28,566
2019,13679,180,1899,162.59,54,30,375
2019,11516,181,2198,163.26,63,56,452
2019,504,182,2281,164.19,65,31,287
2019,14104,183,1038,164.29,29,14,364
2019,14136,184,1867,164.41,53,44,419
2019,14113,185,1923,164.49,55,41,446
2019,532,186,2327,164.72,67,40,373
2019,12263,187,2443,164.88,70,36,595
2019,9064,188,950,166.54,27,55,524
2019,12860,189,2538,167.46,73,24,558
2019,511,190,2289,167.56,66,36,496
2019,14105,191,1686,167.74,48,40,376
2019,507,192,2402,167.99,69,60,411
2019,13645,193,2065,168.37,59,56,442
2019,11186,194,2421,170.14,69,40,515
2019,8153,195,2103,170.94,60,34,718
2019,515,196,1698,171.16,48,18,369
2019,529,197,2018,171.55,58,57,327
2019,6789,198,827,171.62,23,48,596
2019,11250,199,1946,173.6,56,41,459
2019,6997,200,1900,174.83,54,27,570
2019,11227,201,2076,175.64,59,46,525
2019,516,202,1806,176.08,52,43,436
2019,512,203,1525,177,43,33,320
2019,11193,204,2359,177.09,68,38,503
2019,510,205,1197,177.43,34,52,397
2019,13139,206,2236,177.5,64,41,476
2019,13591,207,757,177.56,21,54,488
2019,14121,208,1014,178.12,29,86,452
2019,14059,209,830,179.53,23,32,321
2019,13649,210,1310,180.43,37,59,495
2019,11239,211,2069,180.66,59,45,507
2019,8673,212,2061,180.75,59,31,572
2019,518,213,1604,180.86,46,61,359
2019,14107,214,1045,181.15,30,84,418
2019,501,215,1148,181.72,33,43,445
2019,11454,216,2151,182.14,62,34,474
2019,12616,217,1235,182.26,35,2,691
2019,12773,218,1440,182.44,41,51,631
2019,8930,219,1689,182.95,48,57,706
2019,13672,220,928,183.99,26,12,463
2019,13303,221,2093,183.99,60,59,672
2019,12437,222,1754,184.84,50,38,716
2019,13726,223,1532,187.84,44,87,454
2019,13176,224,1383,187.91,39,70,446
2019,8742,225,1253,188.11,36,33,636
2019,2842,226,851,188.42,24,60,617
2019,7391,227,804,188.52,23,46,585
2019,12912,228,1668,189.23,48,72,535
2019,11672,229,1316,189.56,37,75,490
2019,14141,230,683,190.29,19,70,387
2019,526,231,668,190.57,19,71,482
2019,13980,232,1374,190.91,39,48,693
2019,508,233,703,191,20,77,390
2019,11890,234,1379,191.14,39,70,486
2019,13909,235,1173,191.98,33,51,657
2019,13148,236,578,192.44,16,31,433
2019,12505,237,1602,192.9,46,64,528
2019,13241,238,842,192.9,24,63,695
2019,11339,239,816,193.54,23,43,700
2019,505,240,748,193.8,21,37,420
2019,14057,241,472,194.76,13,51,600
2019,14106,242,595,194.77,17,47,396
2019,12261,243,1391,196.78,40,61,687
2019,9686,244,510,197.35,14,66,692
2019,13678,245,751,197.69,21,52,561
2019,12164,246,1259,197.89,36,79,589
2019,502,247,553,197.94,15,77,340
2019,12386,248,1440,198.02,41,80,549
2019,11936,249,364,199.6,10,74,599
2019,13653,250,766,200.05,22,100,546
2019,14125,251,1038,200.06,29,61,463
2019,8062,252,774,200.95,22,54,611
2019,14093,253,1091,202.13,31,90,455
2019,13850,254,1360,202.28,39,51,554
2019,12181,255,1271,202.62,36,30,476
2019,12153,256,1001,203.29,28,85,450
2019,11850,257,1247,204.76,35,58,452
2019,13664,258,1106,207.12,31,85,570
2019,10973,259,1224,207.35,35,10,680
2019,14109,260,727,209.67,20,19,437
2019,527,261,354,210.41,10,72,438
2019,14208,262,594,211.02,17,76,496
2019,13640,263,731,211.33,21,87,498
2019,10308,264,1171,211.82,33,42,540
2019,7877,265,1065,212.09,30,53,716
2019,14127,266,489,212.29,14,43,895
2019,9884,267,901,213.21,25,54,674
2019,14072,268,724,213.35,20,74,464
2019,12110,269,894,213.48,25,37,599
2019,14140,270,453,214.17,13,109,577
2019,11951,271,929,215.52,26,65,664
2019,13871,272,523,215.58,15,89,746
2019,13236,273,742,216.18,21,50,575
2019,13155,274,898,216.87,25,75,478
2019,13763,275,813,217.74,23,58,659
2019,14116,276,659,218.32,19,72,487
2019,10948,277,642,220.4,18,68,631
2019,12656,278,785,221.02,22,66,661
2019,13668,279,718,221.97,20,34,582
2019,14126,280,674,222.42,19,80,630
2019,14082,281,437,222.7,12,111,409
2019,14074,282,654,223.52,18,122,529
2019,12648,283,822,224.64,23,57,557
2019,14123,284,649,226.66,18,81,530
2019,9902,285,674,227.63,19,14,682
2019,13348,286,731,227.97,21,89,551
2019,14143,287,477,231.13,13,27,515
2019,11681,288,838,231.71,24,94,625
2019,11182,289,776,232.29,22,24,649
2019,14209,290,408,232.58,11,113,520
2019,13144,291,587,233.47,16,55,600
2019,7422,292,654,233.88,18,75,675
2019,12785,293,548,234.37,15,66,579
2019,9308,294,662,234.8,19,39,716
2019,13680,295,511,237.64,14,128,478
2019,12596,296,562,237.88,16,121,659
2019,14124,297,553,237.91,15,104,614
2019,13382,298,512,239.41,14,93,527
2019,13193,299,445,239.72,12,40,598
2019,11975,300,729,241.08,21,92,620
2019,12188,301,595,241.08,17,79,635
2019,10697,302,399,241.87,11,28,594
2019,14314,303,459,243.21,13,145,586
2019,12154,304,408,246.07,11,31,635
2019,13168,305,567,246.67,16,101,559
2019,14098,306,358,248.54,10,72,667
2019,13412,307,558,248.79,16,67,626
2019,11834,308,534,249.11,15,119,605
2019,13135,309,422,249.52,12,97,704
2019,13636,310,422,251.39,12,114,551
2019,12378,311,418,252.68,12,99,668
2019,12317,312,448,253.08,12,50,680
2019,13637,313,419,255.03,12,115,520
2019,10709,314,430,255.65,12,111,616
2019,14097,315,425,257.55,12,132,491
2019,11188,316,421,259.65,12,76,578
2019,10737,317,416,260.91,11,76,662
2019,12443,318,427,262.17,12,120,666
2019,13819,319,358,262.31,10,123,690
2019,12257,320,377,263.55,10,75,637
2019,12197,321,440,263.62,12,70,666
