"","yearly_id","position","fantasy_pos"
"9154","2010_00-0027589","RB","rusher"
"9155","2010_00-0026520","RB","rusher"
"9156","2010_00-0022250","RB","rusher"
"9157","2010_00-0026188","TE","receiver"
"9158","2010_00-0022738","TE","receiver"
"9159","2010_00-0024067","TE","receiver"
"9160","2010_00-0027215","TE","receiver"
"9161","2010_00-0019281","WR","receiver"
"9162","2010_00-0005720","WR","receiver"
"9163","2010_00-0023570","WR","receiver"
"9164","2010_00-0024819","WR","receiver"
"9165","2010_00-0026874","WR","receiver"
"9166","2010_00-0022144","WR","receiver"
"9167","2010_00-0026191","WR","receiver"
"9168","2010_00-0020494","WR","receiver"
"9169","2010_00-0027813","WR","receiver"
"9170","2010_00-0027618","WR","receiver"
"9171","2010_00-0026465","WR","receiver"
"9172","2010_NA","TE","receiver"
"9173","2010_NA","WR","receiver"
"9174","2010_NA","QB","passer"
"9175","2011_00-0028074","FB","rusher"
"9176","2011_00-0025568","FB","rusher"
"9177","2011_00-0025749","QB","passer"
"9178","2011_00-0025423","QB","passer"
"9179","2011_00-0024300","QB","passer"
"9180","2011_00-0027754","QB","passer"
"9181","2011_00-0027347","QB","passer"
"9182","2011_00-0024763","RB","rusher"
"9183","2011_00-0027007","RB","rusher"
"9184","2011_00-0027976","RB","rusher"
"9185","2011_00-0028736","RB","rusher"
"9186","2011_00-0027346","RB","rusher"
"9187","2011_00-0026956","RB","rusher"
"9188","2011_00-0021314","RB","rusher"
"9189","2011_00-0024369","TE","receiver"
"9190","2011_00-0027825","TE","receiver"
"9191","2011_00-0028728","TE","receiver"
"9192","2011_00-0020516","TE","receiver"
"9193","2011_00-0028007","TE","receiver"
"9194","2011_00-0028735","WR","receiver"
"9195","2011_00-0028720","WR","receiver"
"9196","2011_00-0026333","WR","receiver"
"9197","2011_00-0027349","WR","receiver"
"9198","2011_00-0028716","WR","receiver"
"9199","2011_00-0027691","WR","receiver"
"9200","2011_00-0026221","WR","receiver"
"9201","2011_00-0028187","WR","receiver"
"9202","2011_00-0022921","WR","receiver"
"9203","2011_00-0025622","WR","receiver"
"9204","2011_00-0027198","WR","receiver"
"9205","2011_00-0026033","FB","rusher"
"9206","2011_00-0022143","FB","rusher"
"9207","2011_00-0028310","QB","passer"
"9208","2011_00-0026505","QB","passer"
"9209","2011_00-0019709","QB","passer"
"9210","2011_00-0026143","QB","passer"
"9211","2011_00-0027098","RB","rusher"
"9212","2011_00-0028303","RB","rusher"
"9213","2011_00-0028083","RB","rusher"
"9214","2011_00-0026855","RB","rusher"
"9215","2011_00-0025631","RB","rusher"
"9216","2011_00-0028330","RB","rusher"
"9217","2011_00-0028327","RB","rusher"
"9218","2011_00-0022821","RB","rusher"
"9219","2011_00-0026513","TE","receiver"
"9220","2011_00-0028335","TE","receiver"
"9221","2011_00-0009119","TE","receiver"
"9222","2011_00-0028406","TE","receiver"
"9223","2011_00-0006101","TE","receiver"
"9224","2011_00-0027202","TE","receiver"
"9225","2011_00-0028806","TE","receiver"
"9226","2011_00-0028301","WR","receiver"
"9227","2011_00-0027207","WR","receiver"
"9228","2011_00-0024535","WR","receiver"
"9229","2011_00-0023462","WR","receiver"
"9230","2011_00-0027944","WR","receiver"
"9231","2011_00-0028792","WR","receiver"
"9232","2011_00-0028312","WR","receiver"
"9233","2011_00-0028307","WR","receiver"
"9234","2011_00-0026224","WR","receiver"
"9235","2011_00-0026977","WR","receiver"
"9236","2011_00-0027764","WR","receiver"
"9237","2011_00-0022397","FB","rusher"
"9238","2011_00-0026702","QB","passer"
"9239","2011_00-0026158","QB","passer"
"9240","2011_00-0028118","QB","passer"
"9241","2011_00-0028275","RB","rusher"
"9242","2011_00-0028163","RB","rusher"
"9243","2011_00-0017915","RB","rusher"
"9244","2011_00-0026132","RB","rusher"
"9245","2011_00-0026316","RB","rusher"
"9246","2011_00-0026195","RB","rusher"
"9247","2011_00-0020805","RB","rusher"
"9248","2011_00-0022714","TE","receiver"
"9249","2011_00-0026915","TE","receiver"
"9250","2011_00-0027714","TE","receiver"
"9251","2011_00-0027675","TE","receiver"
"9252","2011_00-0025864","TE","receiver"
"9253","2011_00-0028282","TE","receiver"
"9254","2011_00-0022084","WR","receiver"
"9255","2011_00-0028277","WR","receiver"
"9256","2011_00-0028288","WR","receiver"
"9257","2011_00-0026792","WR","receiver"
"9258","2011_00-0023531","WR","receiver"
"9259","2011_00-0027755","WR","receiver"
"9260","2011_00-0028061","WR","receiver"
"9261","2011_00-0022910","WR","receiver"
"9262","2011_00-0028456","WR","receiver"
"9263","2011_00-0027996","WR","receiver"
"9264","2011_00-0026246","WR","receiver"
"9265","2011_00-0026181","WR","receiver"
"9266","2011_00-0026355","WR","receiver"
"9267","2011_00-0027804","QB","passer"
"9268","2011_00-0028508","QB","passer"
"9269","2011_00-0023682","QB","passer"
"9270","2011_00-0025604","QB","passer"
"9271","2011_00-0024204","RB","rusher"
"9272","2011_00-0028071","RB","rusher"
"9273","2011_00-0026012","RB","rusher"
"9274","2011_00-0026262","RB","rusher"
"9275","2011_00-0028809","RB","rusher"
"9276","2011_00-0027861","RB","rusher"
"9277","2011_00-0020804","RB","rusher"
"9278","2011_00-0025917","RB","rusher"
"9279","2011_00-0026699","TE","receiver"
"9280","2011_00-0027500","TE","receiver"
"9281","2011_00-0025516","TE","receiver"
"9282","2011_00-0027769","TE","receiver"
"9283","2011_00-0028097","TE","receiver"
"9284","2011_00-0020332","TE","receiver"
"9285","2011_00-0028497","WR","receiver"
"9286","2011_00-0027322","WR","receiver"
"9287","2011_00-0026331","WR","receiver"
"9288","2011_00-0024132","WR","receiver"
"9289","2011_00-0026364","WR","receiver"
"9290","2011_00-0027518","WR","receiver"
"9291","2011_00-0028646","WR","receiver"
"9292","2011_00-0023490","WR","receiver"
"9293","2011_00-0025417","WR","receiver"
"9294","2011_00-0027708","WR","receiver"
"9295","2011_00-0027220","WR","receiver"
"9296","2011_00-0024318","WR","receiver"
"9297","2011_00-0022421","WR","receiver"
"9298","2011_00-0024297","WR","receiver"
"9299","2011_00-0027401","FB","rusher"
"9300","2011_00-0023645","QB","passer"
"9301","2011_00-0027939","QB","passer"
"9302","2011_00-0027659","QB","passer"
"9303","2011_00-0027801","QB","passer"
"9304","2011_00-0024242","RB","rusher"
"9305","2011_00-0027080","RB","rusher"
"9306","2011_00-0026769","RB","rusher"
"9307","2011_00-0026153","RB","rusher"
"9308","2011_00-0026790","RB","rusher"
"9309","2011_00-0026644","RB","rusher"
"9310","2011_00-0026281","TE","receiver"
"9311","2011_00-0027583","TE","receiver"
"9312","2011_00-0025418","TE","receiver"
"9313","2011_00-0021148","TE","receiver"
"9314","2011_00-0028689","TE","receiver"
"9315","2011_00-0022847","TE","receiver"
"9316","2011_00-0028746","WR","receiver"
"9317","2011_00-0027581","WR","receiver"
"9318","2011_00-0028748","WR","receiver"
"9319","2011_00-0024171","WR","receiver"
"9320","2011_00-0027681","WR","receiver"
"9321","2011_00-0027795","WR","receiver"
"9322","2011_00-0025544","WR","receiver"
"9323","2011_00-0028070","WR","receiver"
"9324","2011_00-0027692","WR","receiver"
"9325","2011_00-0020337","WR","receiver"
"9326","2011_00-0027398","WR","receiver"
"9327","2011_00-0025559","WR","receiver"
"9328","2011_00-0027917","FB","rusher"
"9329","2011_00-0024226","QB","passer"
"9330","2011_00-0028098","QB","passer"
"9331","2011_00-0021206","QB","passer"
"9332","2011_00-0025970","QB","passer"
"9333","2011_00-0028356","QB","passer"
"9334","2011_00-0023544","RB","rusher"
"9335","2011_00-0026579","RB","rusher"
"9336","2011_00-0028565","RB","rusher"
"9337","2011_00-0026184","RB","rusher"
"9338","2011_00-0028345","RB","rusher"
"9339","2011_00-0027851","RB","rusher"
"9340","2011_00-0028337","TE","receiver"
"9341","2011_00-0003035","TE","receiver"
"9342","2011_00-0026298","TE","receiver"
"9343","2011_00-0028353","TE","receiver"
"9344","2011_00-0025464","TE","receiver"
"9345","2011_00-0026210","WR","receiver"
"9346","2011_00-0023953","WR","receiver"
"9347","2011_00-0022909","WR","receiver"
"9348","2011_00-0028358","WR","receiver"
"9349","2011_00-0024645","WR","receiver"
"9350","2011_00-0027298","WR","receiver"
"9351","2011_00-0026913","WR","receiver"
"9352","2011_00-0027352","WR","receiver"
"9353","2011_00-0028355","WR","receiver"
"9354","2011_00-0028352","WR","receiver"
"9355","2011_00-0027916","WR","receiver"
"9356","2011_00-0027456","WR","receiver"
"9357","2011_00-0024272","WR","receiver"
"9358","2011_00-0026723","FB","rusher"
"9359","2011_00-0025592","QB","passer"
"9360","2011_00-0024408","QB","passer"
"9361","2011_00-0027973","QB","passer"
"9362","2011_00-0027841","QB","passer"
"9363","2011_00-0023439","RB","rusher"
"9364","2011_00-0028563","RB","rusher"
"9365","2011_00-0026932","RB","rusher"
"9366","2011_00-0028377","RB","rusher"
"9367","2011_00-0027925","RB","rusher"
"9368","2011_00-0025439","RB","rusher"
"9369","2011_00-0026941","RB","rusher"
"9370","2011_00-0028550","TE","receiver"
"9371","2011_00-0027069","TE","receiver"
"9372","2011_00-0027873","TE","receiver"
"9373","2011_00-0021929","TE","receiver"
"9374","2011_00-0023612","TE","receiver"
"9375","2011_00-0026237","WR","receiver"
"9376","2011_00-0028400","WR","receiver"
"9377","2011_00-0028105","WR","receiver"
"9378","2011_00-0028557","WR","receiver"
"9379","2011_00-0027942","WR","receiver"
"9380","2011_00-0028551","WR","receiver"
"9381","2011_00-0023973","WR","receiver"
"9382","2011_00-0027687","WR","receiver"
"9383","2011_00-0026186","WR","receiver"
"9384","2011_00-0022277","WR","receiver"
"9385","2011_00-0027057","WR","receiver"
"9386","2011_00-0027918","WR","receiver"
"9387","2011_00-0028584","WR","receiver"
"9388","2011_00-0028556","WR","receiver"
"9389","2011_00-0026947","FB","rusher"
"9390","2011_00-0028062","FB","rusher"
"9391","2011_00-0028687","QB","passer"
"9392","2011_00-0027253","QB","passer"
"9393","2011_00-0027688","QB","passer"
"9394","2011_00-0022055","QB","passer"
"9395","2011_00-0027140","RB","rusher"
"9396","2011_00-0025450","RB","rusher"
"9397","2011_00-0025573","RB","rusher"
"9398","2011_00-0028706","RB","rusher"
"9399","2011_00-0027666","RB","rusher"
"9400","2011_00-0026367","RB","rusher"
"9401","2011_00-0028040","TE","receiver"
"9402","2011_00-0028701","TE","receiver"
"9403","2011_00-0022943","TE","receiver"
"9404","2011_00-0023506","TE","receiver"
"9405","2011_00-0027157","TE","receiver"
"9406","2011_00-0026123","TE","receiver"
"9407","2011_00-0026739","WR","receiver"
"9408","2011_00-0028703","WR","receiver"
"9409","2011_00-0024326","WR","receiver"
"9410","2011_00-0027923","WR","receiver"
"9411","2011_00-0028686","WR","receiver"
"9412","2011_00-0023176","WR","receiver"
"9413","2011_00-0027997","WR","receiver"
"9414","2011_00-0027026","WR","receiver"
"9415","2011_00-0028702","WR","receiver"
"9416","2011_00-0028477","WR","receiver"
"9417","2011_00-0027776","WR","receiver"
"9418","2011_00-0024364","FB","rusher"
"9419","2011_00-0027093","FB","rusher"
"9420","2011_00-0009311","QB","passer"
"9421","2011_00-0006410","QB","passer"
"9422","2011_00-0021678","QB","passer"
"9423","2011_00-0027071","QB","passer"
"9424","2011_00-0028734","RB","rusher"
"9425","2011_00-0026353","RB","rusher"
"9426","2011_00-0026162","RB","rusher"
"9427","2011_00-0028158","RB","rusher"
"9428","2011_00-0028613","RB","rusher"
"9429","2011_00-0019484","RB","rusher"
"9430","2011_00-0028009","RB","rusher"
"9431","2011_00-0026201","TE","receiver"
"9432","2011_00-0022127","TE","receiver"
"9433","2011_00-0027139","TE","receiver"
"9434","2011_00-0023921","WR","receiver"
"9435","2011_00-0027902","WR","receiver"
"9436","2011_00-0026780","WR","receiver"
"9437","2011_00-0027149","WR","receiver"
"9438","2011_00-0027853","WR","receiver"
"9439","2011_00-0028817","WR","receiver"
"9440","2011_00-0028788","WR","receiver"
"9441","2011_00-0028782","WR","receiver"
"9442","2011_00-0028668","WR","receiver"
"9443","2011_00-0025462","WR","receiver"
"9444","2011_00-0024837","WR","receiver"
"9445","2011_00-0028667","WR","receiver"
"9446","2011_00-0028114","WR","receiver"
"9447","2011_00-0024609","WR","receiver"
"9448","2011_00-0028263","WR","receiver"
"9449","2011_00-0026323","FB","rusher"
"9450","2011_00-0028230","QB","passer"
"9451","2011_00-0025409","QB","passer"
"9452","2011_00-0027876","QB","passer"
"9453","2011_00-0026432","RB","rusher"
"9454","2011_00-0028520","RB","rusher"
"9455","2011_00-0024260","RB","rusher"
"9456","2011_00-0026799","RB","rusher"
"9457","2011_00-0026319","RB","rusher"
"9458","2011_00-0028220","RB","rusher"
"9459","2011_00-0022178","RB","rusher"
"9460","2011_00-0028229","RB","rusher"
"9461","2011_00-0026557","RB","rusher"
"9462","2011_00-0027367","RB","rusher"
"9463","2011_00-0026988","RB","rusher"
"9464","2011_00-0026917","TE","receiver"
"9465","2011_00-0028142","TE","receiver"
"9466","2011_00-0025542","TE","receiver"
"9467","2011_00-0023752","TE","receiver"
"9468","2011_00-0028067","TE","receiver"
"9469","2011_00-0024756","WR","receiver"
"9470","2011_00-0026722","WR","receiver"
"9471","2011_00-0028221","WR","receiver"
"9472","2011_00-0027690","WR","receiver"
"9473","2011_00-0028218","WR","receiver"
"9474","2011_00-0026182","WR","receiver"
"9475","2011_00-0027874","WR","receiver"
"9476","2011_00-0027846","WR","receiver"
"9477","2011_00-0026498","QB","passer"
"9478","2011_00-0025430","QB","passer"
"9479","2011_00-0020679","QB","passer"
"9480","2011_00-0027218","RB","rusher"
"9481","2011_00-0024011","RB","rusher"
"9482","2011_00-0027880","RB","rusher"
"9483","2011_00-0027129","RB","rusher"
"9484","2011_00-0024738","RB","rusher"
"9485","2011_00-0027214","RB","rusher"
"9486","2011_00-0027130","RB","rusher"
"9487","2011_00-0027995","RB","rusher"
"9488","2011_00-0026204","RB","rusher"
"9489","2011_00-0024359","RB","rusher"
"9490","2011_00-0021182","RB","rusher"
"9491","2011_00-0027287","TE","receiver"
"9492","2011_00-0026996","TE","receiver"
"9493","2011_00-0027341","TE","receiver"
"9494","2011_00-0024529","TE","receiver"
"9495","2011_00-0024276","TE","receiver"
"9496","2011_00-0025981","TE","receiver"
"9497","2011_00-0021756","TE","receiver"
"9498","2011_00-0028673","WR","receiver"
"9499","2011_00-0028619","WR","receiver"
"9500","2011_00-0021999","WR","receiver"
"9501","2011_00-0026100","WR","receiver"
"9502","2011_00-0027056","WR","receiver"
"9503","2011_00-0025389","WR","receiver"
"9504","2011_00-0027982","WR","receiver"
"9505","2011_00-0023429","WR","receiver"
"9506","2011_00-0026491","WR","receiver"
"9507","2011_00-0024305","WR","receiver"
"9508","2011_00-0028548","WR","receiver"
"9509","2011_00-0028627","WR","receiver"
"9510","2011_00-0027342","WR","receiver"
"9511","2011_00-0022999","FB","rusher"
"9512","2011_00-0028597","FB","rusher"
"9513","2011_00-0023459","QB","passer"
"9514","2011_00-0026349","QB","passer"
"9515","2011_00-0027602","QB","passer"
"9516","2011_00-0022984","RB","rusher"
"9517","2011_00-0028034","RB","rusher"
"9518","2011_00-0028602","RB","rusher"
"9519","2011_00-0027791","RB","rusher"
"9520","2011_00-0027201","RB","rusher"
"9521","2011_00-0028079","TE","receiver"
"9522","2011_00-0026878","TE","receiver"
"9523","2011_00-0027753","TE","receiver"
"9524","2011_00-0026231","TE","receiver"
"9525","2011_00-0028156","TE","receiver"
"9526","2011_00-0023832","TE","receiver"
"9527","2011_00-0028588","WR","receiver"
"9528","2011_00-0026176","WR","receiver"
"9529","2011_00-0024267","WR","receiver"
"9530","2011_00-0025465","WR","receiver"
"9531","2011_00-0028002","WR","receiver"
"9532","2011_00-0004541","WR","receiver"
"9533","2011_00-0027368","WR","receiver"
"9534","2011_00-0028604","WR","receiver"
"9535","2011_00-0028596","WR","receiver"
"9536","2011_00-0024394","FB","rusher"
"9537","2011_00-0028090","QB","passer"
"9538","2011_00-0005755","QB","passer"
"9539","2011_00-0004161","QB","passer"
"9540","2011_00-0024225","QB","passer"
"9541","2011_00-0022787","QB","passer"
"9542","2011_00-0026796","RB","rusher"
"9543","2011_00-0022770","RB","rusher"
"9544","2011_00-0027141","RB","rusher"
"9545","2011_00-0028545","RB","rusher"
"9546","2011_00-0027890","RB","rusher"
"9547","2011_00-0027109","TE","receiver"
"9548","2011_00-0027718","TE","receiver"
"9549","2011_00-0024313","TE","receiver"
"9550","2011_00-0023630","TE","receiver"
"9551","2011_00-0021931","WR","receiver"
"9552","2011_00-0026904","WR","receiver"
"9553","2011_00-0025467","WR","receiver"
"9554","2011_00-0028542","WR","receiver"
"9555","2011_00-0022044","WR","receiver"
"9556","2011_00-0022156","WR","receiver"
"9557","2011_00-0025460","WR","receiver"
"9558","2011_00-0022739","WR","receiver"
"9559","2011_00-0027137","WR","receiver"
"9560","2011_00-0028543","WR","receiver"
"9561","2011_00-0010500","WR","receiver"
"9562","2011_00-0027897","WR","receiver"
"9563","2011_00-0027606","WR","receiver"
"9564","2011_00-0026286","FB","rusher"
"9565","2011_00-0027376","QB","passer"
"9566","2011_00-0003292","QB","passer"
"9567","2011_00-0023578","QB","passer"
"9568","2011_00-0027134","QB","passer"
"9569","2011_00-0027118","QB","passer"
"9570","2011_00-0010346","QB","passer"
"9571","2011_00-0028647","QB","passer"
"9572","2011_00-0024245","RB","rusher"
"9573","2011_00-0027003","RB","rusher"
"9574","2011_00-0027467","RB","rusher"
"9575","2011_00-0028057","RB","rusher"
"9576","2011_00-0028645","RB","rusher"
"9577","2011_00-0028486","RB","rusher"
"9578","2011_00-0027419","RB","rusher"
"9579","2011_00-0026620","RB","rusher"
"9580","2011_00-0027143","RB","rusher"
"9581","2011_00-0022165","TE","receiver"
"9582","2011_00-0026103","TE","receiver"
"9583","2011_00-0027761","TE","receiver"
"9584","2011_00-0024682","TE","receiver"
"9585","2011_00-0026267","TE","receiver"
"9586","2011_00-0026908","TE","receiver"
"9587","2011_00-0027524","WR","receiver"
"9588","2011_00-0020498","WR","receiver"
"9589","2011_00-0027477","WR","receiver"
"9590","2011_00-0028232","WR","receiver"
"9591","2011_00-0026345","WR","receiver"
"9592","2011_00-0025419","WR","receiver"
"9593","2011_00-0027092","WR","receiver"
"9594","2011_00-0026716","WR","receiver"
"9595","2011_00-0028249","WR","receiver"
"9596","2011_00-0028518","WR","receiver"
"9597","2011_00-0026032","WR","receiver"
"9598","2011_00-0026787","WR","receiver"
"9599","2011_00-0028652","WR","receiver"
"9600","2011_00-0028648","WR","receiver"
"9601","2011_00-0022897","FB","rusher"
"9602","2011_00-0001545","QB","passer"
"9603","2011_00-0027948","QB","passer"
"9604","2011_00-0021231","QB","passer"
"9605","2011_00-0027605","QB","passer"
"9606","2011_00-0022864","QB","passer"
"9607","2011_00-0026607","RB","rusher"
"9608","2011_00-0027155","RB","rusher"
"9609","2011_00-0027779","RB","rusher"
"9610","2011_00-0024103","RB","rusher"
"9611","2011_00-0024275","RB","rusher"
"9612","2011_00-0028409","RB","rusher"
"9613","2011_00-0028416","RB","rusher"
"9614","2011_00-0026669","TE","receiver"
"9615","2011_00-0026658","TE","receiver"
"9616","2011_00-0026251","TE","receiver"
"9617","2011_00-0024243","TE","receiver"
"9618","2011_00-0028415","TE","receiver"
"9619","2011_00-0027125","TE","receiver"
"9620","2011_00-0026026","TE","receiver"
"9621","2011_00-0028234","WR","receiver"
"9622","2011_00-0027441","WR","receiver"
"9623","2011_00-0028411","WR","receiver"
"9624","2011_00-0028489","WR","receiver"
"9625","2011_00-0021570","WR","receiver"
"9626","2011_00-0027693","WR","receiver"
"9627","2011_00-0027105","WR","receiver"
"9628","2011_00-0027012","WR","receiver"
"9629","2011_00-0028404","WR","receiver"
"9630","2011_00-0028052","WR","receiver"
"9631","2011_00-0026753","WR","receiver"
"9632","2011_00-0027076","WR","receiver"
"9633","2011_00-0025466","WR","receiver"
"9634","2011_00-0025463","WR","receiver"
"9635","2011_00-0028161","FB","rusher"
"9636","2011_00-0025524","FB","rusher"
"9637","2011_00-0023662","QB","passer"
"9638","2011_00-0023541","QB","passer"
"9639","2011_00-0024812","QB","passer"
"9640","2011_00-0028073","QB","passer"
"9641","2011_00-0025701","RB","rusher"
"9642","2011_00-0027310","RB","rusher"
"9643","2011_00-0019641","RB","rusher"
"9644","2011_00-0026213","RB","rusher"
"9645","2011_00-0028202","RB","rusher"
"9646","2011_00-0027651","RB","rusher"
"9647","2011_00-0019457","TE","receiver"
"9648","2011_00-0027154","TE","receiver"
"9649","2011_00-0028313","TE","receiver"
"9650","2011_00-0024287","TE","receiver"
"9651","2011_00-0027848","TE","receiver"
"9652","2011_00-0027695","TE","receiver"
"9653","2011_00-0027964","WR","receiver"
"9654","2011_00-0025410","WR","receiver"
"9655","2011_00-0025529","WR","receiver"
"9656","2011_00-0028417","WR","receiver"
"9657","2011_00-0025620","WR","receiver"
"9658","2011_00-0022726","WR","receiver"
"9659","2011_00-0028321","WR","receiver"
"9660","2011_00-0022388","WR","receiver"
"9661","2011_00-0028791","WR","receiver"
"9662","2011_00-0027900","WR","receiver"
"9663","2011_00-0027429","WR","receiver"
"9664","2011_00-0021647","WR","receiver"
"9665","2011_00-0027308","WR","receiver"
"9666","2011_00-0028112","FB","rusher"
"9667","2011_00-0026344","FB","rusher"
"9668","2011_00-0028359","QB","passer"
"9669","2011_00-0028453","QB","passer"
"9670","2011_00-0022912","QB","passer"
"9671","2011_00-0026197","QB","passer"
"9672","2011_00-0025708","QB","passer"
"9673","2011_00-0024217","RB","rusher"
"9674","2011_00-0026584","RB","rusher"
"9675","2011_00-0021976","RB","rusher"
"9676","2011_00-0026229","RB","rusher"
"9677","2011_00-0028798","RB","rusher"
"9678","2011_00-0028000","RB","rusher"
"9679","2011_00-0028253","TE","receiver"
"9680","2011_00-0024268","TE","receiver"
"9681","2011_00-0027445","TE","receiver"
"9682","2011_00-0026000","WR","receiver"
"9683","2011_00-0027111","WR","receiver"
"9684","2011_00-0026402","WR","receiver"
"9685","2011_00-0028049","WR","receiver"
"9686","2011_00-0027173","WR","receiver"
"9687","2011_00-0024334","WR","receiver"
"9688","2011_00-0027077","WR","receiver"
"9689","2011_00-0027356","WR","receiver"
"9690","2011_00-0027358","WR","receiver"
"9691","2011_00-0028237","WR","receiver"
"9692","2011_00-0027612","FB","rusher"
"9693","2011_00-0026916","QB","passer"
"9694","2011_00-0027796","QB","passer"
"9695","2011_00-0027950","QB","passer"
"9696","2011_00-0020480","QB","passer"
"9697","2011_00-0011022","QB","passer"
"9698","2011_00-0028198","RB","rusher"
"9699","2011_00-0025458","RB","rusher"
"9700","2011_00-0028822","RB","rusher"
"9701","2011_00-0027888","RB","rusher"
"9702","2011_00-0025394","RB","rusher"
"9703","2011_00-0028515","RB","rusher"
"9704","2011_00-0028121","RB","rusher"
"9705","2011_00-0028514","TE","receiver"
"9706","2011_00-0009323","TE","receiver"
"9707","2011_00-0028267","TE","receiver"
"9708","2011_00-0022746","TE","receiver"
"9709","2011_00-0027981","TE","receiver"
"9710","2011_00-0022054","TE","receiver"
"9711","2011_00-0027809","TE","receiver"
"9712","2011_00-0028174","WR","receiver"
"9713","2011_00-0027920","WR","receiver"
"9714","2011_00-0024447","WR","receiver"
"9715","2011_00-0023408","WR","receiver"
"9716","2011_00-0022807","WR","receiver"
"9717","2011_00-0028338","WR","receiver"
"9718","2011_00-0022781","WR","receiver"
"9719","2011_00-0028266","WR","receiver"
"9720","2011_00-0028606","WR","receiver"
"9721","2011_00-0026998","WR","receiver"
"9722","2011_00-0026826","FB","rusher"
"9723","2011_00-0019596","QB","passer"
"9724","2011_00-0026625","QB","passer"
"9725","2011_00-0028012","QB","passer"
"9726","2011_00-0026019","RB","rusher"
"9727","2011_00-0025860","RB","rusher"
"9728","2011_00-0022405","RB","rusher"
"9729","2011_00-0028011","RB","rusher"
"9730","2011_00-0005091","RB","rusher"
"9731","2011_00-0027994","RB","rusher"
"9732","2011_00-0026783","TE","receiver"
"9733","2011_00-0004112","TE","receiver"
"9734","2011_00-0027656","TE","receiver"
"9735","2011_00-0024321","TE","receiver"
"9736","2011_00-0027713","TE","receiver"
"9737","2011_00-0026825","WR","receiver"
"9738","2011_00-0021192","WR","receiver"
"9739","2011_00-0022427","WR","receiver"
"9740","2011_00-0026414","WR","receiver"
"9741","2011_00-0020397","WR","receiver"
"9742","2011_00-0026650","WR","receiver"
"9743","2011_00-0027819","WR","receiver"
"9744","2011_00-0027150","WR","receiver"
"9745","2011_00-0027525","WR","receiver"
"9746","2011_00-0027156","WR","receiver"
"9747","2011_00-0028607","FB","rusher"
"9748","2011_00-0026072","FB","rusher"
"9749","2011_00-0027830","QB","passer"
"9750","2011_00-0020531","QB","passer"
"9751","2011_00-0026544","QB","passer"
"9752","2011_00-0027966","RB","rusher"
"9753","2011_00-0027531","RB","rusher"
"9754","2011_00-0024172","RB","rusher"
"9755","2011_00-0023564","RB","rusher"
"9756","2011_00-0023844","RB","rusher"
"9757","2011_00-0025578","RB","rusher"
"9758","2011_00-0026121","RB","rusher"
"9759","2011_00-0024813","RB","rusher"
"9760","2011_00-0023210","TE","receiver"
"9761","2011_00-0021304","TE","receiver"
"9762","2011_00-0027696","TE","receiver"
"9763","2011_00-0026611","TE","receiver"
"9764","2011_00-0028519","TE","receiver"
"9765","2011_00-0028176","TE","receiver"
"9766","2011_00-0024301","TE","receiver"
"9767","2011_00-0028522","TE","receiver"
"9768","2011_00-0026377","WR","receiver"
"9769","2011_00-0027614","WR","receiver"
"9770","2011_00-0024466","WR","receiver"
"9771","2011_00-0023503","WR","receiver"
"9772","2011_00-0027616","WR","receiver"
"9773","2011_00-0025414","WR","receiver"
"9774","2011_00-0022929","WR","receiver"
"9775","2011_00-0023310","WR","receiver"
"9776","2011_00-0028532","WR","receiver"
"9777","2011_00-0028492","FB","rusher"
"9778","2011_00-0020608","QB","passer"
"9779","2011_00-0027931","QB","passer"
"9780","2011_00-0022803","QB","passer"
"9781","2011_00-0025637","RB","rusher"
"9782","2011_00-0027094","RB","rusher"
"9783","2011_00-0024559","RB","rusher"
"9784","2011_00-0023545","RB","rusher"
"9785","2011_00-0027409","RB","rusher"
"9786","2011_00-0027797","RB","rusher"
"9787","2011_00-0028159","RB","rusher"
"9788","2011_00-0027182","RB","rusher"
"9789","2011_00-0027259","TE","receiver"
"9790","2011_00-0027070","TE","receiver"
"9791","2011_00-0024607","TE","receiver"
"9792","2011_00-0026931","TE","receiver"
"9793","2011_00-0028751","TE","receiver"
"9794","2011_00-0027261","WR","receiver"
"9795","2011_00-0026902","WR","receiver"
"9796","2011_00-0027005","WR","receiver"
"9797","2011_00-0024432","WR","receiver"
"9798","2011_00-0028021","WR","receiver"
"9799","2011_00-0025992","WR","receiver"
"9800","2011_00-0022725","WR","receiver"
"9801","2011_00-0027265","WR","receiver"
"9802","2011_00-0028294","WR","receiver"
"9803","2011_00-0025951","WR","receiver"
"9804","2011_00-0026235","WR","receiver"
"9805","2011_00-0025490","WR","receiver"
"9806","2011_00-0015754","WR","receiver"
"9807","2011_00-0026174","WR","receiver"
"9808","2011_00-0024345","WR","receiver"
"9809","2011_00-0027739","FB","rusher"
"9810","2011_00-0027921","FB","rusher"
"9811","2011_00-0002110","QB","passer"
"9812","2011_00-0026234","QB","passer"
"9813","2011_00-0026898","QB","passer"
"9814","2011_00-0028146","QB","passer"
"9815","2011_00-0027527","RB","rusher"
"9816","2011_00-0027167","RB","rusher"
"9817","2011_00-0026899","RB","rusher"
"9818","2011_00-0028064","RB","rusher"
"9819","2011_00-0027712","RB","rusher"
"9820","2011_00-0020536","RB","rusher"
"9821","2011_00-0028291","TE","receiver"
"9822","2011_00-0027088","TE","receiver"
"9823","2011_00-0026372","TE","receiver"
