season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2014,11150,222,1835,198.41,37,62,452
2014,11154,223,1882,198.94,38,11,479
2014,11678,224,1595,199.13,32,10,491
2014,11651,225,624,200.75,12,70,497
2014,510,226,2815,200.98,58,62,320
2014,7498,227,2027,201.04,41,93,478
2014,11432,228,1053,201.12,21,81,499
2014,10300,229,1698,201.45,35,79,607
2014,10723,230,1276,201.98,26,67,559
2014,9843,231,1625,202.75,33,58,534
2014,8153,232,3539,203.15,73,85,512
2014,6789,233,3666,203.34,75,69,514
2014,11390,234,1079,203.69,22,90,545
2014,11642,235,1550,204.3,32,44,490
2014,523,236,2408,204.53,49,67,348
2014,11966,237,692,204.74,14,29,412
2014,10674,238,1225,204.84,25,102,529
2014,11440,239,1589,204.93,32,53,489
2014,9927,240,1830,205.48,37,52,521
2014,6475,241,3022,206.42,62,61,535
2014,10388,242,1211,206.68,25,63,523
2014,11231,243,814,207.04,16,52,438
2014,11226,244,732,208.09,15,100,582
2014,8144,245,3354,208.63,69,68,502
2014,11644,246,649,209.74,13,23,492
2014,11668,247,951,209.76,19,93,497
2014,8062,248,1166,211.45,24,63,521
2014,11677,249,1097,211.66,22,52,512
2014,11761,250,831,212.65,17,67,486
2014,11784,251,788,213,16,9,485
2014,8838,252,624,213.01,12,17,468
2014,505,253,2176,213.47,44,86,336
2014,11688,254,795,214.41,16,76,500
2014,8269,255,1194,216.55,24,70,526
2014,10288,256,503,216.66,10,96,509
2014,4891,257,789,216.74,16,81,540
2014,518,258,1977,217.43,40,73,346
2014,11834,259,540,217.79,11,91,608
2014,10714,260,651,217.81,13,45,616
2014,11680,261,830,218.34,17,85,504
2014,11663,262,558,218.51,11,102,510
2014,10868,263,2420,218.65,49,87,502
2014,11176,264,799,219.73,16,116,566
2014,9150,265,530,220.18,10,58,520
2014,11681,266,767,220.28,15,68,507
2014,11243,267,586,220.41,12,107,605
2014,11809,268,586,220.48,12,113,493
2014,7480,269,751,220.59,15,67,541
2014,11481,270,832,220.81,17,124,489
2014,10710,271,743,221.11,15,137,559
2014,11252,272,1124,221.89,23,106,484
2014,11076,273,769,222.19,15,24,493
2014,517,274,1662,223.27,34,25,358
2014,522,275,1776,223.41,36,104,343
2014,5666,276,2101,224.58,43,39,517
2014,9315,277,558,225.89,11,109,612
2014,10735,278,543,226.82,11,88,531
2014,11866,279,1431,227.63,29,66,526
2014,8117,280,688,227.88,14,88,554
2014,502,281,1465,228.7,30,73,339
2014,503,282,1579,229.08,32,80,343
2014,10365,283,1696,230.32,35,91,524
2014,8851,284,1817,232.22,37,68,519
2014,524,285,1098,232.22,22,87,354
2014,8735,286,502,233.94,10,85,463
2014,11258,287,540,235.94,11,105,464
2014,8160,288,1722,237.38,35,100,537
2014,9299,289,1542,237.44,31,108,474
2014,520,290,495,237.88,10,101,353
2014,514,291,873,238.87,18,84,375
2014,508,292,1098,239.92,22,65,348
2014,7859,293,1132,240.32,23,96,431
2014,9694,294,1512,240.87,31,111,534
2014,9686,295,1399,242.43,28,97,535
2014,509,296,696,244.32,14,29,371
2014,4883,297,1000,247.16,20,133,536
2014,11384,298,1046,248.91,21,87,508
2014,7150,299,731,249.4,15,114,587
2014,9307,300,497,250.61,10,86,418
2014,10487,301,506,254.3,10,119,455
